factor,score_date,decile,average_forward_return,stock_count,exec_date,attribution_date,attribution_month
Fixed4_Equal,20220128,1,0.06050115498165345,352,20220207,20220207,2022-02
Fixed4_Equal,20220128,2,0.05044370254841895,353,20220207,20220207,2022-02
Fixed4_Equal,20220128,3,0.04077092834075849,352,20220207,20220207,2022-02
Fixed4_Equal,20220128,4,0.029625642232316163,353,20220207,20220207,2022-02
Fixed4_Equal,20220128,5,0.027609455970468745,353,20220207,20220207,2022-02
Fixed4_Equal,20220128,6,0.022585608430436683,352,20220207,20220207,2022-02
Fixed4_Equal,20220128,7,0.030568748011927778,353,20220207,20220207,2022-02
Fixed4_Equal,20220128,8,0.032528889328629525,352,20220207,20220207,2022-02
Fixed4_Equal,20220128,9,0.030174793213496573,353,20220207,20220207,2022-02
Fixed4_Equal,20220128,10,0.03608359576844275,353,20220207,20220207,2022-02
Fixed4_Equal,20220228,1,-0.07370165544639078,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,2,-0.07393231287391329,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,3,-0.09183863282915092,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,4,-0.08653764821730638,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,5,-0.08163340595241654,357,20220301,20220301,2022-03
Fixed4_Equal,20220228,6,-0.06780201332766554,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,7,-0.061466877423050376,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,8,-0.06602545022485418,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,9,-0.046355966670940864,356,20220301,20220301,2022-03
Fixed4_Equal,20220228,10,-0.025649411721147018,357,20220301,20220301,2022-03
Fixed4_Equal,20220331,1,-0.17321917942373294,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,2,-0.1452784272426586,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,3,-0.13783526394074225,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,4,-0.135282023920535,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,5,-0.12601310300161234,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,6,-0.1250052310298083,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,7,-0.12277169855300457,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,8,-0.12162884739601589,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,9,-0.10799989635250376,359,20220401,20220401,2022-04
Fixed4_Equal,20220331,10,-0.08903901046699664,359,20220401,20220401,2022-04
Fixed4_Equal,20220429,1,0.10630611973528131,362,20220505,20220505,2022-05
Fixed4_Equal,20220429,2,0.11881121111983403,364,20220505,20220505,2022-05
Fixed4_Equal,20220429,3,0.10499950870222922,363,20220505,20220505,2022-05
Fixed4_Equal,20220429,4,0.10954001594450398,364,20220505,20220505,2022-05
Fixed4_Equal,20220429,5,0.10085846506344148,364,20220505,20220505,2022-05
Fixed4_Equal,20220429,6,0.0987087247512581,363,20220505,20220505,2022-05
Fixed4_Equal,20220429,7,0.09249070958459363,364,20220505,20220505,2022-05
Fixed4_Equal,20220429,8,0.09249332650491855,363,20220505,20220505,2022-05
Fixed4_Equal,20220429,9,0.08358125973902669,364,20220505,20220505,2022-05
Fixed4_Equal,20220429,10,0.05711968710843838,364,20220505,20220505,2022-05
Fixed4_Equal,20220531,1,0.09296124618826834,368,20220601,20220601,2022-06
Fixed4_Equal,20220531,2,0.08892389338557179,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,3,0.08127081221136623,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,4,0.07284129610033453,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,5,0.0830406890085828,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,6,0.0676314524947165,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,7,0.0636645299471683,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,8,0.06663513203994598,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,9,0.060986183815114524,370,20220601,20220601,2022-06
Fixed4_Equal,20220531,10,0.05291185990015095,371,20220601,20220601,2022-06
Fixed4_Equal,20220630,1,0.02554804703421815,378,20220701,20220701,2022-07
Fixed4_Equal,20220630,2,0.04058408115389292,378,20220701,20220701,2022-07
Fixed4_Equal,20220630,3,0.03658296935422419,379,20220701,20220701,2022-07
Fixed4_Equal,20220630,4,0.05355185668903272,378,20220701,20220701,2022-07
Fixed4_Equal,20220630,5,0.04041340469529843,379,20220701,20220701,2022-07
Fixed4_Equal,20220630,6,0.04459224826553963,378,20220701,20220701,2022-07
Fixed4_Equal,20220630,7,0.025878915360754512,378,20220701,20220701,2022-07
Fixed4_Equal,20220630,8,0.04191747501831749,379,20220701,20220701,2022-07
Fixed4_Equal,20220630,9,0.029803206241592578,377,20220701,20220701,2022-07
Fixed4_Equal,20220630,10,0.014731272609692085,379,20220701,20220701,2022-07
Fixed4_Equal,20220729,1,-0.06460729787869639,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,2,-0.06388693897422085,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,3,-0.04987365101827881,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,4,-0.04797214146967605,382,20220801,20220801,2022-08
Fixed4_Equal,20220729,5,-0.052981367329356134,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,6,-0.03292236392856956,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,7,-0.04235335019440334,382,20220801,20220801,2022-08
Fixed4_Equal,20220729,8,-0.038267338704186464,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,9,-0.024227971412659022,381,20220801,20220801,2022-08
Fixed4_Equal,20220729,10,-0.023002536538067463,382,20220801,20220801,2022-08
Fixed4_Equal,20220831,1,-0.11360304134205547,377,20220901,20220901,2022-09
Fixed4_Equal,20220831,2,-0.10990240229671891,378,20220901,20220901,2022-09
Fixed4_Equal,20220831,3,-0.10630892615058188,377,20220901,20220901,2022-09
Fixed4_Equal,20220831,4,-0.10346643790536009,378,20220901,20220901,2022-09
Fixed4_Equal,20220831,5,-0.09200981217153835,377,20220901,20220901,2022-09
Fixed4_Equal,20220831,6,-0.10431867974224299,378,20220901,20220901,2022-09
Fixed4_Equal,20220831,7,-0.09718299050471706,377,20220901,20220901,2022-09
Fixed4_Equal,20220831,8,-0.09435636181070416,378,20220901,20220901,2022-09
Fixed4_Equal,20220831,9,-0.09024520398460882,377,20220901,20220901,2022-09
Fixed4_Equal,20220831,10,-0.07618154344447617,378,20220901,20220901,2022-09
Fixed4_Equal,20220930,1,0.07035761538746346,378,20221010,20221010,2022-10
Fixed4_Equal,20220930,2,0.0832336326204225,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,3,0.08667208644949409,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,4,0.08539079564629144,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,5,0.08882601484923267,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,6,0.08783675529936412,378,20221010,20221010,2022-10
Fixed4_Equal,20220930,7,0.09016694320374677,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,8,0.09877673270478077,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,9,0.07494162063929058,379,20221010,20221010,2022-10
Fixed4_Equal,20220930,10,0.0411040754107369,379,20221010,20221010,2022-10
Fixed4_Equal,20221031,1,0.059133330362049485,379,20221101,20221101,2022-11
Fixed4_Equal,20221031,2,0.042015149526726046,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,3,0.04661468367419205,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,4,0.05945309312005212,379,20221101,20221101,2022-11
Fixed4_Equal,20221031,5,0.04701928759948682,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,6,0.06123692709701905,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,7,0.05439734888674991,379,20221101,20221101,2022-11
Fixed4_Equal,20221031,8,0.05296412495587751,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,9,0.05922403463059251,380,20221101,20221101,2022-11
Fixed4_Equal,20221031,10,0.06907007669364357,380,20221101,20221101,2022-11
Fixed4_Equal,20221130,1,-0.03831493529839768,382,20221201,20221201,2022-12
Fixed4_Equal,20221130,2,-0.027953915554168075,383,20221201,20221201,2022-12
Fixed4_Equal,20221130,3,-0.02926192265180539,382,20221201,20221201,2022-12
Fixed4_Equal,20221130,4,-0.03090135987730618,383,20221201,20221201,2022-12
Fixed4_Equal,20221130,5,-0.031694903553244384,382,20221201,20221201,2022-12
Fixed4_Equal,20221130,6,-0.030485826373351687,383,20221201,20221201,2022-12
Fixed4_Equal,20221130,7,-0.02499002053441253,382,20221201,20221201,2022-12
Fixed4_Equal,20221130,8,-0.025785811575200646,383,20221201,20221201,2022-12
Fixed4_Equal,20221130,9,-0.029326053330413847,382,20221201,20221201,2022-12
Fixed4_Equal,20221130,10,-0.02738069543866331,383,20221201,20221201,2022-12
Fixed4_Equal,20221230,1,0.07329607166516604,382,20230103,20230103,2023-01
Fixed4_Equal,20221230,2,0.07741008444516233,383,20230103,20230103,2023-01
Fixed4_Equal,20221230,3,0.07571691787692328,383,20230103,20230103,2023-01
Fixed4_Equal,20221230,4,0.0842353261284766,382,20230103,20230103,2023-01
Fixed4_Equal,20221230,5,0.09139245861848759,383,20230103,20230103,2023-01
Fixed4_Equal,20221230,6,0.08349317157015404,382,20230103,20230103,2023-01
Fixed4_Equal,20221230,7,0.07655761201184678,382,20230103,20230103,2023-01
Fixed4_Equal,20221230,8,0.07974047211824258,383,20230103,20230103,2023-01
Fixed4_Equal,20221230,9,0.06944370100269748,383,20230103,20230103,2023-01
Fixed4_Equal,20221230,10,0.06405689001861649,383,20230103,20230103,2023-01
Fixed4_Equal,20230131,1,-0.004647835595209302,382,20230201,20230201,2023-02
Fixed4_Equal,20230131,2,0.0070736079989246374,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,3,0.013086697151154883,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,4,0.011619106173935863,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,5,0.03476318017274846,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,6,0.03372686057203037,382,20230201,20230201,2023-02
Fixed4_Equal,20230131,7,0.03450262624271479,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,8,0.036148483287402916,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,9,0.042428259317774525,383,20230201,20230201,2023-02
Fixed4_Equal,20230131,10,0.03488161127338807,382,20230201,20230201,2023-02
Fixed4_Equal,20230228,1,-0.021927348150064543,383,20230301,20230301,2023-03
Fixed4_Equal,20230228,2,-0.04052918842176787,384,20230301,20230301,2023-03
Fixed4_Equal,20230228,3,-0.01756658971787405,383,20230301,20230301,2023-03
Fixed4_Equal,20230228,4,-0.022808313877112223,384,20230301,20230301,2023-03
Fixed4_Equal,20230228,5,-0.007700971866176254,384,20230301,20230301,2023-03
Fixed4_Equal,20230228,6,-0.007526671713109796,383,20230301,20230301,2023-03
Fixed4_Equal,20230228,7,-0.0035805720221439197,384,20230301,20230301,2023-03
Fixed4_Equal,20230228,8,-0.009565547007006752,383,20230301,20230301,2023-03
Fixed4_Equal,20230228,9,0.003051975071120034,384,20230301,20230301,2023-03
Fixed4_Equal,20230228,10,0.014303185796122338,384,20230301,20230301,2023-03
Fixed4_Equal,20230331,1,-0.06380302515321473,385,20230403,20230403,2023-04
Fixed4_Equal,20230331,2,-0.047141415334118246,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,3,-0.036306165459826845,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,4,-0.04019611197867627,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,5,-0.031492031727294076,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,6,-0.015414598226760763,385,20230403,20230403,2023-04
Fixed4_Equal,20230331,7,-0.01596693851565766,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,8,-0.01421269425324704,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,9,-0.013199643357131757,386,20230403,20230403,2023-04
Fixed4_Equal,20230331,10,0.001096311707481383,386,20230403,20230403,2023-04
Fixed4_Equal,20230428,1,-0.00347708871098569,387,20230504,20230504,2023-05
Fixed4_Equal,20230428,2,0.004788403869882509,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,3,-0.009489707684828742,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,4,0.0009549424269467844,387,20230504,20230504,2023-05
Fixed4_Equal,20230428,5,0.005895970230570951,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,6,0.009441761215828938,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,7,0.005992769798739559,387,20230504,20230504,2023-05
Fixed4_Equal,20230428,8,0.010426700419318357,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,9,0.0037681057105658656,388,20230504,20230504,2023-05
Fixed4_Equal,20230428,10,-0.005075188944689366,388,20230504,20230504,2023-05
Fixed4_Equal,20230531,1,0.02453072429809471,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,2,0.04399672159229378,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,3,0.022254783493107513,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,4,0.03113502918029306,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,5,0.02537898447126288,392,20230601,20230601,2023-06
Fixed4_Equal,20230531,6,0.028977569864650835,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,7,0.026369803964095273,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,8,0.022340015456255274,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,9,0.022630548880781264,391,20230601,20230601,2023-06
Fixed4_Equal,20230531,10,0.011347484727804856,392,20230601,20230601,2023-06
Fixed4_Equal,20230630,1,-0.04495043581705579,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,2,-0.011476590940754592,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,3,-0.011534363416498451,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,4,-0.0016859284691445988,395,20230703,20230703,2023-07
Fixed4_Equal,20230630,5,-0.00369904865868773,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,6,0.008269436071710599,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,7,0.009077544042918363,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,8,0.013457975772779978,395,20230703,20230703,2023-07
Fixed4_Equal,20230630,9,0.014503247244519816,396,20230703,20230703,2023-07
Fixed4_Equal,20230630,10,0.015087091873555367,396,20230703,20230703,2023-07
Fixed4_Equal,20230731,1,-0.04515796725119448,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,2,-0.04339603370568555,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,3,-0.042761463020739666,396,20230801,20230801,2023-08
Fixed4_Equal,20230731,4,-0.03998886688833662,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,5,-0.03604241986799178,396,20230801,20230801,2023-08
Fixed4_Equal,20230731,6,-0.030669287621169584,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,7,-0.0363488542747379,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,8,-0.035988173154185815,396,20230801,20230801,2023-08
Fixed4_Equal,20230731,9,-0.03827279327069973,395,20230801,20230801,2023-08
Fixed4_Equal,20230731,10,-0.03824459738894646,396,20230801,20230801,2023-08
Fixed4_Equal,20230831,1,-0.02115276046669819,393,20230901,20230901,2023-09
Fixed4_Equal,20230831,2,-0.0013578156339778423,394,20230901,20230901,2023-09
Fixed4_Equal,20230831,3,-0.009513393475483037,393,20230901,20230901,2023-09
Fixed4_Equal,20230831,4,-0.006371692924913773,394,20230901,20230901,2023-09
Fixed4_Equal,20230831,5,-0.007041445692951845,393,20230901,20230901,2023-09
Fixed4_Equal,20230831,6,0.0013571036580224134,394,20230901,20230901,2023-09
Fixed4_Equal,20230831,7,-0.005370359731412847,393,20230901,20230901,2023-09
Fixed4_Equal,20230831,8,-0.010639459515914225,394,20230901,20230901,2023-09
Fixed4_Equal,20230831,9,-0.005423673553034636,393,20230901,20230901,2023-09
Fixed4_Equal,20230831,10,-0.004723735137881028,394,20230901,20230901,2023-09
Fixed4_Equal,20230928,1,-0.018606165729847066,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,2,-0.004197598031383136,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,3,-0.005794193304719677,396,20231009,20231009,2023-10
Fixed4_Equal,20230928,4,-0.009602071649537693,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,5,-0.011429360603811207,396,20231009,20231009,2023-10
Fixed4_Equal,20230928,6,-0.001978947284805604,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,7,-0.008491111187614416,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,8,-0.012580649384727534,396,20231009,20231009,2023-10
Fixed4_Equal,20230928,9,-0.0075739236961642024,395,20231009,20231009,2023-10
Fixed4_Equal,20230928,10,-0.013081387779656988,395,20231009,20231009,2023-10
Fixed4_Equal,20231031,1,0.06133413305427734,397,20231101,20231101,2023-11
Fixed4_Equal,20231031,2,0.04591130840733504,397,20231101,20231101,2023-11
Fixed4_Equal,20231031,3,0.048741845731904765,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,4,0.029741195154533624,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,5,0.037069927389947896,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,6,0.040842043415607564,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,7,0.03773542777629835,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,8,0.03609615258332829,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,9,0.04137002986359626,398,20231101,20231101,2023-11
Fixed4_Equal,20231031,10,0.08341346116004388,398,20231101,20231101,2023-11
Fixed4_Equal,20231130,1,-0.024624964185698834,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,2,-0.0162564323456753,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,3,-0.019177989268055275,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,4,-0.02333324356577837,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,5,-0.0012173955702254248,400,20231201,20231201,2023-12
Fixed4_Equal,20231130,6,-0.012122125342980121,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,7,-0.0005663337482485542,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,8,-0.0020046831789701292,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,9,0.01831578427324977,399,20231201,20231201,2023-12
Fixed4_Equal,20231130,10,0.03370875630146799,400,20231201,20231201,2023-12
Fixed4_Equal,20231229,1,-0.2125549067147146,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,2,-0.21391477346057347,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,3,-0.20912371508191172,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,4,-0.19761955884670207,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,5,-0.20511741239502615,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,6,-0.1846251545163537,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,7,-0.1964057930423027,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,8,-0.1846319675303774,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,9,-0.1673119818920995,401,20240102,20240102,2024-01
Fixed4_Equal,20231229,10,-0.15787227107876567,401,20240102,20240102,2024-01
Fixed4_Equal,20240131,1,0.12600723512350795,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,2,0.11534826544554651,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,3,0.09237866364627514,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,4,0.09761876126210955,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,5,0.07980281881366484,403,20240201,20240201,2024-02
Fixed4_Equal,20240131,6,0.08075036900309332,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,7,0.08996065187348294,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,8,0.08746017095342869,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,9,0.08384044170549858,402,20240201,20240201,2024-02
Fixed4_Equal,20240131,10,0.0889830932420231,403,20240201,20240201,2024-02
Fixed4_Equal,20240229,1,0.03985184159200544,402,20240301,20240301,2024-03
Fixed4_Equal,20240229,2,0.033122268888991696,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,3,0.044925434104288224,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,4,0.05615190527719144,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,5,0.05013849809942238,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,6,0.05901606968330669,402,20240301,20240301,2024-03
Fixed4_Equal,20240229,7,0.05777600374783103,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,8,0.05388207997690565,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,9,0.053679303539695446,403,20240301,20240301,2024-03
Fixed4_Equal,20240229,10,0.04460272491998432,403,20240301,20240301,2024-03
Fixed4_Equal,20240329,1,-0.04309761126952322,406,20240401,20240401,2024-04
Fixed4_Equal,20240329,2,-0.010567766853418741,405,20240401,20240401,2024-04
Fixed4_Equal,20240329,3,-0.0098643465898953,407,20240401,20240401,2024-04
Fixed4_Equal,20240329,4,-0.0013010209123046372,406,20240401,20240401,2024-04
Fixed4_Equal,20240329,5,0.0014069694800888596,407,20240401,20240401,2024-04
Fixed4_Equal,20240329,6,0.009229329723003101,406,20240401,20240401,2024-04
Fixed4_Equal,20240329,7,0.011327472103262383,406,20240401,20240401,2024-04
Fixed4_Equal,20240329,8,0.013689084830331683,407,20240401,20240401,2024-04
Fixed4_Equal,20240329,9,0.010023274889883638,406,20240401,20240401,2024-04
Fixed4_Equal,20240329,10,0.01426767492468382,407,20240401,20240401,2024-04
Fixed4_Equal,20240430,1,-0.054711894810889415,414,20240506,20240506,2024-05
Fixed4_Equal,20240430,2,-0.054409332217448286,415,20240506,20240506,2024-05
Fixed4_Equal,20240430,3,-0.041253945576571964,414,20240506,20240506,2024-05
Fixed4_Equal,20240430,4,-0.046103033730247385,415,20240506,20240506,2024-05
Fixed4_Equal,20240430,5,-0.046362452339767074,415,20240506,20240506,2024-05
Fixed4_Equal,20240430,6,-0.04294529941366919,414,20240506,20240506,2024-05
Fixed4_Equal,20240430,7,-0.040394287765280736,415,20240506,20240506,2024-05
Fixed4_Equal,20240430,8,-0.03836103026729035,414,20240506,20240506,2024-05
Fixed4_Equal,20240430,9,-0.03557964862275843,415,20240506,20240506,2024-05
Fixed4_Equal,20240430,10,-0.04136178389090918,415,20240506,20240506,2024-05
Fixed4_Equal,20240531,1,-0.055136436162866787,414,20240603,20240603,2024-06
Fixed4_Equal,20240531,2,-0.05601785238202166,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,3,-0.06470448916070573,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,4,-0.07098256069528786,414,20240603,20240603,2024-06
Fixed4_Equal,20240531,5,-0.05824274806692261,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,6,-0.04952701881608245,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,7,-0.04236577869107729,414,20240603,20240603,2024-06
Fixed4_Equal,20240531,8,-0.048966549003060154,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,9,-0.045668649094920306,415,20240603,20240603,2024-06
Fixed4_Equal,20240531,10,-0.04700964236609824,415,20240603,20240603,2024-06
Fixed4_Equal,20240628,1,-0.004252555003109116,416,20240701,20240701,2024-07
Fixed4_Equal,20240628,2,-0.0020555510367684655,417,20240701,20240701,2024-07
Fixed4_Equal,20240628,3,0.0015963227776370527,416,20240701,20240701,2024-07
Fixed4_Equal,20240628,4,-0.004701415621318707,417,20240701,20240701,2024-07
Fixed4_Equal,20240628,5,-0.007300031235430244,417,20240701,20240701,2024-07
Fixed4_Equal,20240628,6,-0.007419591103101055,416,20240701,20240701,2024-07
Fixed4_Equal,20240628,7,-0.0068039250658149895,417,20240701,20240701,2024-07
Fixed4_Equal,20240628,8,-0.003629893080298392,416,20240701,20240701,2024-07
Fixed4_Equal,20240628,9,-0.018149615474257853,417,20240701,20240701,2024-07
Fixed4_Equal,20240628,10,-0.023252192040680603,417,20240701,20240701,2024-07
Fixed4_Equal,20240731,1,-0.07893463104095402,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,2,-0.06173211552075936,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,3,-0.06817057160192352,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,4,-0.05251482368352942,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,5,-0.06038433536721887,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,6,-0.05309577524924959,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,7,-0.05307246699183295,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,8,-0.05014703292396115,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,9,-0.04840631953975695,418,20240801,20240801,2024-08
Fixed4_Equal,20240731,10,-0.054608540154850095,419,20240801,20240801,2024-08
Fixed4_Equal,20240830,1,0.4047485600687707,416,20240902,20240902,2024-09
Fixed4_Equal,20240830,2,0.392955064450031,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,3,0.37804045534219943,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,4,0.37057734815153515,416,20240902,20240902,2024-09
Fixed4_Equal,20240830,5,0.36107751577990627,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,6,0.3516230205035234,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,7,0.33169245709590184,416,20240902,20240902,2024-09
Fixed4_Equal,20240830,8,0.33006964107529674,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,9,0.32621543801510533,417,20240902,20240902,2024-09
Fixed4_Equal,20240830,10,0.34297223495885093,417,20240902,20240902,2024-09
Fixed4_Equal,20240930,1,-0.007279678760718507,417,20241008,20241008,2024-10
Fixed4_Equal,20240930,2,-0.04787774333043809,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,3,-0.04978155725052123,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,4,-0.056458689231033185,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,5,-0.05681463973545632,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,6,-0.05339475626916799,417,20241008,20241008,2024-10
Fixed4_Equal,20240930,7,-0.041281849221358906,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,8,-0.060318139138819435,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,9,-0.04804481571071946,418,20241008,20241008,2024-10
Fixed4_Equal,20240930,10,-0.06116611963282567,418,20241008,20241008,2024-10
Fixed4_Equal,20241031,1,0.12581144265917263,418,20241101,20241101,2024-11
Fixed4_Equal,20241031,2,0.1323600506147908,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,3,0.11139695437825513,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,4,0.10972173745739541,418,20241101,20241101,2024-11
Fixed4_Equal,20241031,5,0.10264186783480549,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,6,0.11337401248433374,418,20241101,20241101,2024-11
Fixed4_Equal,20241031,7,0.10930226334500039,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,8,0.10864987404943058,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,9,0.08716383548632957,419,20241101,20241101,2024-11
Fixed4_Equal,20241031,10,0.09054326551548687,419,20241101,20241101,2024-11
Fixed4_Equal,20241129,1,-0.1531378417980811,420,20241202,20241202,2024-12
Fixed4_Equal,20241129,2,-0.10282490569782424,420,20241202,20241202,2024-12
Fixed4_Equal,20241129,3,-0.08452606499033392,420,20241202,20241202,2024-12
Fixed4_Equal,20241129,4,-0.07000817654170392,420,20241202,20241202,2024-12
