factor,trade_date,daily_return,nav
Benchmark_000985_CSI,20220606,0.019536570387088004,0.9166929668312336
Benchmark_000985_CSI,20220607,0.000754841232423642,0.9173849244800706
Benchmark_000985_CSI,20220608,0.006025688214455149,0.922912800007629
Benchmark_000985_CSI,20220609,-0.01335247830573194,0.9105896268674448
Benchmark_000985_CSI,20220610,0.01714437986189976,0.9262011213287659
Benchmark_000985_CSI,20220613,-0.0042622053902379164,0.922253461916994
Benchmark_000985_CSI,20220614,0.005149461446901427,0.927002570563407
Benchmark_000985_CSI,20220615,0.005482712077247376,0.9320850587526743
Benchmark_000985_CSI,20220616,-0.0008146183649990757,0.9313257651460731
Benchmark_000985_CSI,20220617,0.011352402208387069,0.9418985498190452
Benchmark_000985_CSI,20220620,0.006754654829087325,0.9482607494070907
Benchmark_000985_CSI,20220621,-0.0044230571512499095,0.9440665379181761
Benchmark_000985_CSI,20220622,-0.012866448190269164,0.9319197547198851
Benchmark_000985_CSI,20220623,0.019039229394729684,0.9496627887074772
Benchmark_000985_CSI,20220624,0.011796477603167821,0.9608654645250269
Benchmark_000985_CSI,20220627,0.010029756867645068,0.9705027115167297
Benchmark_000985_CSI,20220628,0.011920159673438624,0.9820712588015142
Benchmark_000985_CSI,20220629,-0.01941701679872665,0.9630023646718187
Benchmark_000985_CSI,20220630,0.013121391148819717,0.975638295375916
Benchmark_000985_CSI,20220701,-0.002745069764324759,0.9729601001903622
Benchmark_000985_CSI,20220704,0.008512031447444945,0.9812419671602917
Benchmark_000985_CSI,20220705,-0.0032242309408136993,0.9780782164493486
Benchmark_000985_CSI,20220706,-0.013107295742095126,0.965258256007446
Benchmark_000985_CSI,20220707,0.006646743487273898,0.9716740800341008
Benchmark_000985_CSI,20220708,-0.003858784164547324,0.9679245994809641
Benchmark_000985_CSI,20220711,-0.01454969376516535,0.9538415929707458
Benchmark_000985_CSI,20220712,-0.012134758356868391,0.9422669557293154
Benchmark_000985_CSI,20220713,0.005237773714545035,0.9472023368221187
Benchmark_000985_CSI,20220714,0.0040151117425542004,0.951005460047268
Benchmark_000985_CSI,20220715,-0.01580159763190292,0.9359780544218584
Benchmark_000985_CSI,20220718,0.015019864745496214,0.9500363182040275
Benchmark_000985_CSI,20220719,0.0007050107641097814,0.9507061040346565
Benchmark_000985_CSI,20220720,0.007440895298648886,0.9577802086145648
Benchmark_000985_CSI,20220721,-0.008758667946419996,0.949391329801657
Benchmark_000985_CSI,20220722,-0.0023017817101393945,0.9472060382029546
Benchmark_000985_CSI,20220725,-0.008281419541463664,0.9393618276083883
Benchmark_000985_CSI,20220726,0.009654197047120672,0.948430611790663
Benchmark_000985_CSI,20220727,0.001487943013034121,0.9498418224928246
Benchmark_000985_CSI,20220728,0.0028849471475347332,0.9525820659492344
Benchmark_000985_CSI,20220729,-0.009456377675822858,0.9435740901664029
Benchmark_000985_CSI,20220801,0.006091700690662227,0.9493220611031605
Benchmark_000985_CSI,20220802,-0.026386038712074344,0.9242732124486663
Benchmark_000985_CSI,20220803,-0.008358925049861243,0.9165472819402135
Benchmark_000985_CSI,20220804,0.008539337448027595,0.9243739884677735
Benchmark_000985_CSI,20220805,0.014319285340945287,0.9376103633703913
Benchmark_000985_CSI,20220808,0.005244943013952508,0.9425280762955602
Benchmark_000985_CSI,20220809,0.0029301221626767404,0.9452897987008589
Benchmark_000985_CSI,20220810,-0.005011259869999285,0.9405527058671096
Benchmark_000985_CSI,20220811,0.01683807431468254,0.9563898022253757
Benchmark_000985_CSI,20220812,-0.003120892602852088,0.9534050123661674
Benchmark_000985_CSI,20220815,0.0024547837789659077,0.9557454155253087
Benchmark_000985_CSI,20220816,0.0023614349626412956,0.9580023461649143
Benchmark_000985_CSI,20220817,0.005795695675045565,0.9635546362192658
Benchmark_000985_CSI,20220818,-0.0035648208412842886,0.9601197365703553
Benchmark_000985_CSI,20220819,-0.010633704936921395,0.9499101065875515
Benchmark_000985_CSI,20220822,0.007873007185965175,0.9573887556827362
Benchmark_000985_CSI,20220823,-0.0009320779854133932,0.956496394700082
Benchmark_000985_CSI,20220824,-0.025795854350912473,0.9318227530152258
Benchmark_000985_CSI,20220825,0.0033348819672307517,0.9349302719109116
Benchmark_000985_CSI,20220826,-0.0035345796537059604,0.9316256863941815
Benchmark_000985_CSI,20220829,0.000641341684690655,0.9322231767813947
Benchmark_000985_CSI,20220830,-0.004620630835028172,0.9279157176256306
Benchmark_000985_CSI,20220831,-0.014137554990591661,0.9147972581410639
Benchmark_000985_CSI,20220901,-0.0066671511382238036,0.9086981665602047
Benchmark_000985_CSI,20220902,0.002229086688860349,0.9107237335474759
Benchmark_000985_CSI,20220905,0.000874668010354851,0.9115203144634808
Benchmark_000985_CSI,20220906,0.01355478786493336,0.9238757789606107
Benchmark_000985_CSI,20220907,0.0027514628648726003,0.926417788858176
Benchmark_000985_CSI,20220908,-0.006338780713783354,0.920545429645256
Benchmark_000985_CSI,20220909,0.007683935504752881,0.9276188413558452
Benchmark_000985_CSI,20220913,0.001888483028969823,0.9293706337950983
Benchmark_000985_CSI,20220914,-0.010402863821642683,0.9197025176518941
Benchmark_000985_CSI,20220915,-0.01827528378468657,0.902894693144315
Benchmark_000985_CSI,20220916,-0.023324030116694372,0.8818355501292136
Benchmark_000985_CSI,20220919,-0.005703363836282338,0.8768061211430584
Benchmark_000985_CSI,20220920,0.006957217493971601,0.8829062520278963
Benchmark_000985_CSI,20220921,-0.0028348621107877614,0.8804033345466448
Benchmark_000985_CSI,20220922,-0.005258527511230682,0.875773709390952
Benchmark_000985_CSI,20220923,-0.010913700178015184,0.866215777702871
Benchmark_000985_CSI,20220926,-0.0095430613902997,0.8579494273590063
Benchmark_000985_CSI,20220927,0.017692225347798685,0.8731284619648566
Benchmark_000985_CSI,20220928,-0.02252922365698473,0.8534575555639713
Benchmark_000985_CSI,20220929,-0.0008126712537652736,0.8527639751422557
Benchmark_000985_CSI,20220930,-0.009676513191573477,0.8445121932874929
Benchmark_000985_CSI,20221010,-0.02029191937035668,0.8273754199540201
Benchmark_000985_CSI,20221011,0.004746952117008707,0.8313029314553317
Benchmark_000985_CSI,20221012,0.021206691269062272,0.8489321160737714
Benchmark_000985_CSI,20221013,-0.000952594300972498,0.848123428178087
Benchmark_000985_CSI,20221014,0.0237635886267471,0.8682778844300175
Benchmark_000985_CSI,20221017,0.005986244024250409,0.8734756077270756
Benchmark_000985_CSI,20221018,0.0010415561403163132,0.8743853816097202
Benchmark_000985_CSI,20221019,-0.012263836833003361,0.8636620619604952
Benchmark_000985_CSI,20221020,-0.005223359499567537,0.8591508445247378
Benchmark_000985_CSI,20221021,-0.0010726531904658998,0.8582292736302668
Benchmark_000985_CSI,20221024,-0.019793657690304167,0.8412417771682309
Benchmark_000985_CSI,20221025,-0.0021515517628454273,0.8394318019395853
Benchmark_000985_CSI,20221026,0.013600421789494499,0.8508484285094791
Benchmark_000985_CSI,20221027,-0.005509611647404267,0.8461605840975877
Benchmark_000985_CSI,20221028,-0.029644903771005815,0.8210762350071966
Benchmark_000985_CSI,20221031,-0.0006693991136990096,0.8205266073032035
Benchmark_000985_CSI,20221101,0.029842302065716364,0.8450130101713031
Benchmark_000985_CSI,20221102,0.01243917554438112,0.8555242753421098
Benchmark_000985_CSI,20221103,-0.0019267610021184156,0.853875884532015
Benchmark_000985_CSI,20221104,0.026735143403284756,0.8767043787535851
Benchmark_000985_CSI,20221107,0.0026142039767920178,0.8789962628269937
Benchmark_000985_CSI,20221108,-0.004301524932988299,0.8752152384864399
Benchmark_000985_CSI,20221109,-0.005241762132730976,0.8706275683913526
Benchmark_000985_CSI,20221110,-0.007107220827290317,0.8644398260044684
Benchmark_000985_CSI,20221111,0.01608825421120219,0.8783471536755157
Benchmark_000985_CSI,20221114,-0.0013273777817265353,0.8771812551790841
Benchmark_000985_CSI,20221115,0.019640571868446255,0.8944095966630827
Benchmark_000985_CSI,20221116,-0.006679257718457787,0.8884356044611081
Benchmark_000985_CSI,20221117,-0.0006042189427081235,0.8878987948395164
Benchmark_000985_CSI,20221118,-0.005507813595758915,0.8830084137856413
Benchmark_000985_CSI,20221121,-0.002431957635143145,0.8808609747318397
Benchmark_000985_CSI,20221122,-0.006686091238245484,0.8749714578865727
Benchmark_000985_CSI,20221123,-0.001200609778232331,0.8739209585985599
Benchmark_000985_CSI,20221124,-0.0008229141082304325,0.8732017967122508
Benchmark_000985_CSI,20221125,-0.0023264037217114453,0.8711703768025744
Benchmark_000985_CSI,20221128,-0.007254470569319715,0.8648504969431969
Benchmark_000985_CSI,20221129,0.023658293424442034,0.8853113837681535
Benchmark_000985_CSI,20221130,0.0004939205367904265,0.885748657242051
Benchmark_000985_CSI,20221201,0.009176824466520017,0.8938770171910171
Benchmark_000985_CSI,20221202,-0.001753319680469323,0.8923097650248568
Benchmark_000985_CSI,20221205,0.012878449062410313,0.9038013308816207
Benchmark_000985_CSI,20221206,0.0013678461813171339,0.9050375920807365
Benchmark_000985_CSI,20221207,-0.0011361053710734481,0.9040093740113502
Benchmark_000985_CSI,20221208,-0.0020886106369545354,0.9021212504168835
Benchmark_000985_CSI,20221209,0.005198145794907516,0.9068106082012347
Benchmark_000985_CSI,20221212,-0.00738241105624593,0.9001161595413288
Benchmark_000985_CSI,20221213,-0.003958305345295399,0.8965532249356296
Benchmark_000985_CSI,20221214,-0.0006822121554321825,0.8959415854275866
Benchmark_000985_CSI,20221215,0.001235312199006966,0.897048352997663
Benchmark_000985_CSI,20221216,-0.0044427753638170975,0.8930629686748123
Benchmark_000985_CSI,20221219,-0.01858618401576173,0.8764643360013598
Benchmark_000985_CSI,20221220,-0.011851403762886736,0.8660770032716372
Benchmark_000985_CSI,20221221,-0.0034060800382388345,0.863127075679216
Benchmark_000985_CSI,20221222,-0.0064257262776100665,0.8575808573481073
Benchmark_000985_CSI,20221223,-0.0028766939652913326,0.8551138596710246
Benchmark_000985_CSI,20221226,0.010586524805939357,0.8641665437583345
Benchmark_000985_CSI,20221227,0.009002906717846981,0.871946554540475
Benchmark_000985_CSI,20221228,-0.0063992084879685995,0.8663667867476046
Benchmark_000985_CSI,20221229,-0.003033166282804811,0.8637389522214998
Benchmark_000985_CSI,20221230,0.004116294860919911,0.8672943564317055
Benchmark_000985_CSI,20230103,0.012465501789967082,0.8781056157842333
Benchmark_000985_CSI,20230104,0.0011529890681469812,0.8791180619599109
Benchmark_000985_CSI,20230105,0.013702314854183273,0.891164014438885
Benchmark_000985_CSI,20230106,0.0015763569011972844,0.8925688069831444
Benchmark_000985_CSI,20230109,0.006795254442897747,0.8986340391343886
Benchmark_000985_CSI,20230110,0.0007504508162943235,0.8993084197826068
Benchmark_000985_CSI,20230111,-0.004659520488492497,0.895118073775156
Benchmark_000985_CSI,20230112,0.0010151101159407983,0.8960267171868066
Benchmark_000985_CSI,20230113,0.009144898223100162,0.9042207903206585
Benchmark_000985_CSI,20230116,0.012962881258307357,0.915942097056878
Benchmark_000985_CSI,20230117,-0.00027469283333381167,0.9156904943270677
Benchmark_000985_CSI,20230118,0.0007757191869861568,0.916400813012858
Benchmark_000985_CSI,20230119,0.006645317447763643,0.9224905873247171
Benchmark_000985_CSI,20230120,0.007399457320949043,0.9293165170546036
Benchmark_000985_CSI,20230130,0.007072759108868176,0.9358893489156233
Benchmark_000985_CSI,20230131,-0.003977397492341717,0.932166944966137
Benchmark_000985_CSI,20230201,0.012348903553065504,0.9436781846648795
Benchmark_000985_CSI,20230202,-0.0005844987063297058,0.9431266059867514
Benchmark_000985_CSI,20230203,-0.005575540437631754,0.9378681654572658
Benchmark_000985_CSI,20230206,-0.008448909763345891,0.9299442019574026
Benchmark_000985_CSI,20230207,0.0033014047288013604,0.9330143241432661
Benchmark_000985_CSI,20230208,-0.005398548322896657,0.927977401228424
Benchmark_000985_CSI,20230209,0.014025325909878372,0.9409925867176546
Benchmark_000985_CSI,20230210,-0.004144208094489454,0.9370929176229248
Benchmark_000985_CSI,20230213,0.009476343444805524,0.9459731319500145
Benchmark_000985_CSI,20230214,0.0007786231215447525,0.9467096885029109
Benchmark_000985_CSI,20230215,-0.0021793576106740042,0.9446464695381733
Benchmark_000985_CSI,20230216,-0.01371327282056034,0.9316922747824172
Benchmark_000985_CSI,20230217,-0.010770830798584874,0.9216571749343871
Benchmark_000985_CSI,20230220,0.019234216087083977,0.9393845281952865
Benchmark_000985_CSI,20230221,0.003739054391677099,0.9428969380409086
Benchmark_000985_CSI,20230222,-0.0042318301681676385,0.9389067583330342
Benchmark_000985_CSI,20230223,-0.0019543527348693246,0.9370718033420987
Benchmark_000985_CSI,20230224,-0.006560953721097884,0.9309237186070255
Benchmark_000985_CSI,20230227,-0.0056793184731653845,0.9256367063348327
Benchmark_000985_CSI,20230228,0.007617777627370925,0.9326880009274235
Benchmark_000985_CSI,20230301,0.010689169533947052,0.942657661091615
Benchmark_000985_CSI,20230302,-0.0030441112079807597,0.939788106340197
Benchmark_000985_CSI,20230303,0.001470894324237193,0.9411704353317984
Benchmark_000985_CSI,20230306,-0.001382717340923656,0.9398690626501005
Benchmark_000985_CSI,20230307,-0.01717567840425105,0.9237261738879174
Benchmark_000985_CSI,20230308,0.0010550676794995884,0.9247007675186945
Benchmark_000985_CSI,20230309,-0.0019341351738638712,0.9229122712389376
Benchmark_000985_CSI,20230310,-0.013462805567196923,0.9104872827756677
Benchmark_000985_CSI,20230313,0.007512727613824488,0.9173275257270125
Benchmark_000985_CSI,20230314,-0.008194290331348775,0.9098106776522675
Benchmark_000985_CSI,20230315,0.0035252702822785587,0.9130180061966948
Benchmark_000985_CSI,20230316,-0.013914947584892534,0.9003134084964047
Benchmark_000985_CSI,20230317,0.006068252709461763,0.9057767377768778
Benchmark_000985_CSI,20230320,-0.0038769623127136166,0.9022650755007842
Benchmark_000985_CSI,20230321,0.012397799668677933,0.9134511771548874
Benchmark_000985_CSI,20230322,0.004852240759497084,0.9178834621884889
Benchmark_000985_CSI,20230323,0.006277238734850199,0.9236452358114169
Benchmark_000985_CSI,20230324,-0.0010540743955109733,0.9226716450178124
Benchmark_000985_CSI,20230327,-0.0009327046795502003,0.921811064856816
Benchmark_000985_CSI,20230328,-0.005655491479853225,0.9165977702334838
Benchmark_000985_CSI,20230329,-0.001031166503800196,0.9156526053153611
Benchmark_000985_CSI,20230330,0.0037412570667552103,0.91907829709569
Benchmark_000985_CSI,20230331,0.006625462157057838,0.9251676155724706
Benchmark_000985_CSI,20230403,0.010830906266542595,0.9351880192975768
Benchmark_000985_CSI,20230404,-0.0007249586336064429,0.9345100466689417
Benchmark_000985_CSI,20230406,-0.00028917534784556054,0.934239809401131
Benchmark_000985_CSI,20230407,0.007616951845667019,0.9413558690416446
Benchmark_000985_CSI,20230410,-0.008028264455622547,0.9337984151781259
Benchmark_000985_CSI,20230411,0.0006651552064937949,0.9344195360557973
Benchmark_000985_CSI,20230412,0.0029035072731882217,0.9371326299749445
Benchmark_000985_CSI,20230413,-0.006596055597121286,0.9309512510457533
Benchmark_000985_CSI,20230414,0.005106011932438426,0.9357046992421114
Benchmark_000985_CSI,20230417,0.007093707178901232,0.9423423143844568
Benchmark_000985_CSI,20230418,-0.00019279366534652453,0.9421606367556555
Benchmark_000985_CSI,20230419,-0.006410909441651458,0.9361205302339264
Benchmark_000985_CSI,20230420,-0.002078457191475591,0.9341748437857738
Benchmark_000985_CSI,20230421,-0.023398036657348964,0.912316986546501
Benchmark_000985_CSI,20230424,-0.008889492904783913,0.904206951167682
Benchmark_000985_CSI,20230425,-0.011487358966709271,0.8938200013394251
Benchmark_000985_CSI,20230426,0.002657472297750596,0.89619530323216
Benchmark_000985_CSI,20230427,0.0034880060424049564,0.8993212378650087
Benchmark_000985_CSI,20230428,0.01348913546575492,0.9114523038698003
Benchmark_000985_CSI,20230504,0.00234422017485314,0.9135889487489482
Benchmark_000985_CSI,20230505,-0.0067739229244210275,0.90740036762552
Benchmark_000985_CSI,20230508,0.009065277043728948,0.9156262033476269
Benchmark_000985_CSI,20230509,-0.011218359722920068,0.9053543792267417
Benchmark_000985_CSI,20230510,-0.002753153018163923,0.9028618000850657
Benchmark_000985_CSI,20230511,-0.00025120710781012523,0.902634994783514
Benchmark_000985_CSI,20230512,-0.012443986878599489,0.8914026167522633
Benchmark_000985_CSI,20230515,0.012167477877540911,0.9022487383715785
Benchmark_000985_CSI,20230516,-0.007099346349013769,0.895843362084918
Benchmark_000985_CSI,20230517,0.0007442401731383441,0.8965100847038209
Benchmark_000985_CSI,20230518,0.0015254058208544752,0.8978776264054829
Benchmark_000985_CSI,20230519,-0.0014984295305882078,0.8965322200552225
Benchmark_000985_CSI,20230522,0.0035572670679009377,0.899721424596937
Benchmark_000985_CSI,20230523,-0.012265456220720283,0.8886859308526992
Benchmark_000985_CSI,20230524,-0.008273360689137199,0.8813335116073931
Benchmark_000985_CSI,20230525,-0.0019883853107623972,0.8795810809990303
Benchmark_000985_CSI,20230526,0.0037158509682837515,0.8828494732105446
Benchmark_000985_CSI,20230529,-0.003513946604856044,0.8797471873015575
Benchmark_000985_CSI,20230530,0.003381630917683065,0.8827221675898812
Benchmark_000985_CSI,20230531,-0.005461765811275776,0.8779009458340835
Benchmark_000985_CSI,20230601,0.002122499592298377,0.8797642902336947
Benchmark_000985_CSI,20230602,0.010888962772379163,0.889344010838518
Benchmark_000985_CSI,20230605,-0.001166445408206318,0.8883066396007596
Benchmark_000985_CSI,20230606,-0.014885246596159196,0.8750839762172968
Benchmark_000985_CSI,20230607,-0.0009534842179411696,0.8742495974566005
Benchmark_000985_CSI,20230608,0.0009330167550087864,0.8750652869790871
Benchmark_000985_CSI,20230609,0.005784183288247036,0.8801268249881566
Benchmark_000985_CSI,20230612,0.003699003677748447,0.8833824173506729
Benchmark_000985_CSI,20230613,0.004426631651671231,0.8872928259198473
Benchmark_000985_CSI,20230614,0.0008639410936925884,0.8880593946542981
Benchmark_000985_CSI,20230615,0.010514837034870439,0.8973971944663737
Benchmark_000985_CSI,20230616,0.008891747780573,0.9053766239785624
Benchmark_000985_CSI,20230619,-0.003139976197685579,0.9025337629293289
Benchmark_000985_CSI,20230620,-0.0017118151264713388,0.9009887919817954
Benchmark_000985_CSI,20230621,-0.017888668288724485,0.8848713023501744
Benchmark_000985_CSI,20230626,-0.016947703506801526,0.8698747658762663
Benchmark_000985_CSI,20230627,0.012062084578824406,0.880367268875251
Benchmark_000985_CSI,20230628,-0.002628822622654181,0.8780529394825874
Benchmark_000985_CSI,20230629,0.0006342059117352417,0.8786098058476238
Benchmark_000985_CSI,20230630,0.008552109419950327,0.886123773044674
Benchmark_000985_CSI,20230703,0.00838547371954168,0.8935543406558013
Benchmark_000985_CSI,20230704,0.0028656840653769056,0.896114985091367
Benchmark_000985_CSI,20230705,-0.007473739027941684,0.8894176555537663
Benchmark_000985_CSI,20230706,-0.004300570474425003,0.8855926522448595
Benchmark_000985_CSI,20230707,-0.005314002251811112,0.880886610896643
Benchmark_000985_CSI,20230710,0.0029370114213544962,0.8834737849337647
Benchmark_000985_CSI,20230711,0.007053203305670719,0.8897051051541329
Benchmark_000985_CSI,20230712,-0.0100631535716319,0.880751866047502
Benchmark_000985_CSI,20230713,0.012628688064138194,0.8918746066257235
Benchmark_000985_CSI,20230714,-0.000345154512507273,0.8915667720806559
Benchmark_000985_CSI,20230717,-0.00549384566988198,0.88666864183045
Benchmark_000985_CSI,20230718,-0.002325905301357678,0.884606334535869
Benchmark_000985_CSI,20230719,-0.001499741289938239,0.8832796538906247
Benchmark_000985_CSI,20230720,-0.009782416178704234,0.8746390447140847
Benchmark_000985_CSI,20230721,-0.0011219942625089185,0.8736577047241493
Benchmark_000985_CSI,20230724,-0.0024417914721478473,0.8715244147911776
Benchmark_000985_CSI,20230725,0.022153706901830716,0.8908319112342509
Benchmark_000985_CSI,20230726,-0.0037214008785901864,0.8875167685771076
Benchmark_000985_CSI,20230727,-0.0042030538596128375,0.8837864877974685
Benchmark_000985_CSI,20230728,0.015977660913222946,0.8979073286191847
Benchmark_000985_CSI,20230731,0.007193819919778521,0.9043667122459205
Benchmark_000985_CSI,20230801,-0.002331840514270267,0.902257873306548
Benchmark_000985_CSI,20230802,-0.0044605517172501274,0.898233305400368
Benchmark_000985_CSI,20230803,0.004532523596177507,0.9023045690519678
Benchmark_000985_CSI,20230804,0.00377413165448659,0.9057099852880147
Benchmark_000985_CSI,20230807,-0.0065389090332521604,0.8997876300837082
Benchmark_000985_CSI,20230808,-0.003370652409373287,0.8967547587404423
Benchmark_000985_CSI,20230809,-0.0058534657433635395,0.8915056354799569
Benchmark_000985_CSI,20230810,0.001925631542086803,0.8932223468515852
Benchmark_000985_CSI,20230811,-0.020462339115217443,0.8749449282850177
Benchmark_000985_CSI,20230814,-0.001993817882934512,0.8732004474404201
Benchmark_000985_CSI,20230815,-0.0050209905368434615,0.8688161162570543
Benchmark_000985_CSI,20230816,-0.008846121494668124,0.8611304633361188
Benchmark_000985_CSI,20230817,0.006939162022776113,0.8671059871439564
Benchmark_000985_CSI,20230818,-0.01511982581342941,0.853995495656558
Benchmark_000985_CSI,20230821,-0.011449228415529422,0.8442179061609528
Benchmark_000985_CSI,20230822,0.006767792449958732,0.8499313977323889
Benchmark_000985_CSI,20230823,-0.017575566125823894,0.8349933722491294
Benchmark_000985_CSI,20230824,0.00455314618448921,0.8387952191360593
Benchmark_000985_CSI,20230825,-0.01093512632094551,0.8296228874574013
Benchmark_000985_CSI,20230828,0.010557829381153683,0.8383819043538766
Benchmark_000985_CSI,20230829,0.02006485350871179,0.8552039144490919
Benchmark_000985_CSI,20230830,0.0022092122909544987,0.8570932414481652
Benchmark_000985_CSI,20230831,-0.006034195675932774,0.8519213731167475
Benchmark_000985_CSI,20230901,0.0038483950363412678,0.8551999031004031
Benchmark_000985_CSI,20230904,0.014835493301771363,0.8678872155345246
Benchmark_000985_CSI,20230905,-0.006453971869976316,0.8622858958591527
Benchmark_000985_CSI,20230906,0.0007740494866419478,0.8629533478141811
Benchmark_000985_CSI,20230907,-0.015320605349593674,0.8497323801372094
Benchmark_000985_CSI,20230908,-0.0011930332471729033,0.8487186211565063
Benchmark_000985_CSI,20230911,0.009487950373920473,0.8567712213154615
